Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,86,W,Steep,220,2648,-13,2,,2,4,2,4,1,1,BlankBigTerraceCMix_20,,Martian Diet,Overcharge Amplifications,Artificial Muscles,Zero-Space Computing,Martian Steel,Space Rehabilitation,Interplanetary Learning,Superior Cables,Core Water,Gem Architecture,Autonomous Hubs,Nocturnal Adaptation
0,S,87,E,Relatively Flat,100,1033,-10,4,,1,4,2,1,3,1,BlankBig_04,Terra Sabaea,Multispiral Architecture,Dry Farming,Martian Diet,Plasma Rocket,Frictionless Composites,Service Bots,Hull Polarization,Plutonium Synthesis,Nocturnal Adaptation,Superfungus,Gem Architecture,Good Vibrations
0,S,87,W,Relatively Flat,140,2648,-12,2,,2,4,2,4,1,1,BlankBigHeartCMix_03,,Printed Electronics,Superior Pipes,Construction Nanites ,Wireless Power,Hive Mind ,Cloning,Nocturnal Adaptation,Magnetic Extraction,Neo-Concrete,Soylent Green,Superior Cables,Forever Young
0,S,88,E,Relatively Flat,140,1033,-1,4,,1,4,2,2,3,1,BlankBigTerraceCMix_04,,Interplanetary Learning,Hypersensitive Photovoltaics,Artificial Muscles,Printed Electronics,Good Vibrations,Alien Imprints,Gene Selection,Core Water,Construction Nanites ,Superfungus,Forever Young,Gem Architecture
0,S,88,W,Relatively Flat,140,2995,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_06,,Advanced Drone Drive,Multispiral Architecture,Vocation-Oriented Society,Plasma Rocket,Hypersensitive Photovoltaics,Space Rehabilitation,Prefab Compression,Nano Refinement,Wireless Power,Neo-Concrete,Dry Farming,Eternal Fusion
0,S,89,E,Relatively Flat,140,456,-1,4,,1,4,2,2,3,1,BlankBigCliffsCMix_02,,Overcharge Amplifications,Vocation-Oriented Society,Hull Polarization,Hive Mind ,Multispiral Architecture,Extractor AI,Core Rare Metals,Alien Imprints,Interplanetary Learning,Wireless Power,Factory Automation,Cloning
0,S,89,W,Relatively Flat,100,3110,-15,3,,2,4,3,4,1,1,BlankBig_01,,Dome Streamlining,Zero-Space Computing,Frictionless Composites,Superior Cables,Martian Steel,Autonomous Hubs,Core Rare Metals,Neural Empathy,Rapid Sleep,Magnetic Extraction,Plasma Rocket,Multispiral Architecture
0,S,90,E,Relatively Flat,140,456,-1,4,,1,4,2,3,3,1,BlankTerraceBig_05,,Alien Imprints,Sustained Workload,Neo-Concrete,Vector Pump,Prefab Compression,Cloning,Advanced Drone Drive,Good Vibrations,Extractor AI,Superconducting Computing,Nocturnal Adaptation,Printed Electronics
0,S,90,W,Relatively Flat,140,3341,-15,3,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Giant Crops,Alien Imprints,Extractor AI,Neo-Concrete,Neural Empathy,Project Phoenix,Sustained Workload,Advanced Drone Drive,Hive Mind ,Eternal Fusion,Zero-Space Computing,Gene Selection
0,S,91,E,Relatively Flat,100,1379,-1,4,,1,4,2,3,3,1,BlankBig_01,,Service Bots,Nocturnal Adaptation,Good Vibrations,Inspiring Architecture,Extractor AI,Martian Diet,Magnetic Extraction,Core Metals,Prefab Compression,Martianborn Ingenuity,Zero-Space Computing,Gem Architecture
0,S,91,W,Relatively Flat,140,3572,-15,3,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Nocturnal Adaptation,Core Water,Alien Imprints,Neural Empathy,Zero-Space Computing,Hive Mind ,Interplanetary Learning,Core Metals,Neo-Concrete,Frictionless Composites,Cryo-sleep,Dome Streamlining
0,S,92,E,Relatively Flat,140,-121,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_04,,Project Phoenix,Gem Architecture,Martian Steel,Cloning,Superfungus,Neural Empathy,Neo-Concrete,Forever Young,Nano Refinement,Dry Farming,Superconducting Computing,Vocation-Oriented Society
0,S,92,W,Steep,220,3687,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_05,,Space Rehabilitation,Superfungus,Dry Farming,Superior Cables,Martianborn Ingenuity,Neural Empathy,Advanced Drone Drive,Cloning,Inspiring Architecture,Vocation-Oriented Society,Nocturnal Adaptation,Extractor AI
0,S,93,E,Relatively Flat,140,1494,-1,4,,1,4,2,3,3,1,BlankBigCliffsCMix_01,,Space Rehabilitation,Vector Pump,Construction Nanites ,Plutonium Synthesis,Gem Architecture,Superconducting Computing,Printed Electronics,Forever Young,Vocation-Oriented Society,Wireless Power,Interplanetary Learning,Hypersensitive Photovoltaics
0,S,93,W,Relatively Flat,140,3918,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_14,,Nano Refinement,Core Water,Safe Mode,Space Rehabilitation,Magnetic Extraction,Plasma Rocket,Cloning,Advanced Drone Drive,Sustained Workload,Vector Pump,Hypersensitive Photovoltaics,Neural Empathy
0,S,94,E,Relatively Flat,100,225,-1,4,,1,4,2,3,3,1,BlankBig_03,,Hull Polarization,Superfungus,Superior Pipes,Prefab Compression,Vector Pump,The Positronic Brain,Neural Empathy,Extractor AI,Good Vibrations,Gene Selection,Safe Mode,Printed Electronics
0,S,94,W,Relatively Flat,140,4033,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_17,,Good Vibrations,The Positronic Brain,Plutonium Synthesis,Frictionless Composites,Superior Pipes,Service Bots,Gene Selection,Printed Electronics,Construction Nanites ,Superfungus,Forever Young,Plasma Rocket
0,S,95,E,Relatively Flat,140,1033,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_04,,Printed Electronics,Hive Mind ,Core Water,Rapid Sleep,The Positronic Brain,Artificial Muscles,Martianborn Ingenuity,Neo-Concrete,Gene Selection,Prefab Compression,Project Phoenix,Magnetic Extraction
0,S,95,W,Relatively Flat,140,4264,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Martian Diet,Autonomous Hubs,Core Rare Metals,Inspiring Architecture,Rapid Sleep,The Positronic Brain,Nocturnal Adaptation,Forever Young,Dry Farming,Martianborn Ingenuity,Hive Mind ,Alien Imprints
0,S,96,E,Relatively Flat,100,1379,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Neo-Concrete,Nano Refinement,Factory Automation,Prefab Compression,Magnetic Extraction,Eternal Fusion,Service Bots,Plasma Rocket,Core Water,Forever Young,Neural Empathy,Plutonium Synthesis
0,S,96,W,Relatively Flat,140,4264,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Gene Selection,Rapid Sleep,Dome Streamlining,Superior Cables,Construction Nanites ,Forever Young,Martian Steel,Factory Automation,Good Vibrations,Neural Empathy,Advanced Drone Drive,Frictionless Composites
0,S,97,E,Relatively Flat,100,571,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Rapid Sleep,Hypersensitive Photovoltaics,Neo-Concrete,Sustained Workload,Construction Nanites ,Cloning,Plasma Rocket,Nocturnal Adaptation,Autonomous Hubs,Frictionless Composites,Factory Automation,Soylent Green
0,S,97,W,Relatively Flat,140,4379,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_04,,Advanced Drone Drive,Overcharge Amplifications,Safe Mode,Plutonium Synthesis,Superconducting Computing,Interplanetary Learning,Gem Architecture,Forever Young,Martianborn Ingenuity,Rapid Sleep,The Positronic Brain,Plasma Rocket
0,S,98,E,Relatively Flat,100,2302,-1,4,,1,4,2,3,3,1,BlankBig_03,,Superior Pipes,Superfungus,Cryo-sleep,Overcharge Amplifications,Martian Diet,Multispiral Architecture,Vector Pump,Frictionless Composites,Hypersensitive Photovoltaics,Dry Farming,Autonomous Hubs,Superior Cables
0,S,98,W,Relatively Flat,100,4495,-15,2,,2,4,3,4,1,1,BlankBigCanyonCMix_07,,Core Metals,Gem Architecture,Eternal Fusion,Advanced Drone Drive,Superconducting Computing,Martian Steel,Prefab Compression,Sustained Workload,Cryo-sleep,Wireless Power,Printed Electronics,Dome Streamlining
0,S,99,E,Relatively Flat,140,109,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Alien Imprints,Martian Steel,Space Rehabilitation,Hive Mind ,Zero-Space Computing,Nocturnal Adaptation,Wireless Power,Martian Diet,Factory Automation,Overcharge Amplifications,Core Rare Metals,Rapid Sleep
0,S,99,W,Relatively Flat,140,4726,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Core Water,The Positronic Brain,Eternal Fusion,Cloning,Neo-Concrete,Overcharge Amplifications,Superfungus,Project Phoenix,Neural Empathy,Construction Nanites ,Wireless Power,Soylent Green
0,S,100,E,Relatively Flat,140,571,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Superfungus,Multispiral Architecture,Cryo-sleep,Vocation-Oriented Society,Zero-Space Computing,Dome Streamlining,Superconducting Computing,Core Rare Metals,Neo-Concrete,Frictionless Composites,Forever Young,Sustained Workload
0,S,100,W,Steep,220,4841,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_05,,Rapid Sleep,Zero-Space Computing,Giant Crops,Neural Empathy,Good Vibrations,Gem Architecture,Nocturnal Adaptation,Martian Diet,Core Water,Martianborn Ingenuity,Superfungus,Hull Polarization
0,S,101,E,Relatively Flat,100,456,-1,4,,2,4,2,3,3,1,BlankBig_01,,Vector Pump,Hypersensitive Photovoltaics,Service Bots,Dry Farming,Soylent Green,Plasma Rocket,Martianborn Ingenuity,Interplanetary Learning,Cryo-sleep,Superior Pipes,Prefab Compression,Multispiral Architecture
0,S,101,W,Relatively Flat,140,5072,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Artificial Muscles,Sustained Workload,Advanced Drone Drive,Construction Nanites ,Printed Electronics,Factory Automation,Good Vibrations,Rapid Sleep,Core Water,Prefab Compression,Dry Farming,Core Metals
0,S,102,E,Steep,220,-583,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_10,,Martian Steel,The Positronic Brain,Giant Crops,Prefab Compression,Multispiral Architecture,Dome Streamlining,Cloning,Eternal Fusion,Extractor AI,Magnetic Extraction,Artificial Muscles,Gene Selection
0,S,102,W,Steep,220,5418,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_19,,Multispiral Architecture,Cloning,Magnetic Extraction,Eternal Fusion,Advanced Drone Drive,Nocturnal Adaptation,Artificial Muscles,Superior Pipes,Autonomous Hubs,Zero-Space Computing,Sustained Workload,Inspiring Architecture
0,S,103,E,Relatively Flat,100,-237,-1,4,,2,4,2,3,3,1,BlankBig_01,,Frictionless Composites,Core Rare Metals,Overcharge Amplifications,Core Water,Hull Polarization,Superfungus,Martianborn Ingenuity,Martian Steel,Project Phoenix,Plasma Rocket,Neural Empathy,Multispiral Architecture
0,S,103,W,Relatively Flat,100,5418,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Martianborn Ingenuity,Superior Pipes,Dome Streamlining,Interplanetary Learning,Factory Automation,Core Rare Metals,Soylent Green,Martian Steel,Inspiring Architecture,Autonomous Hubs,Superfungus,Nocturnal Adaptation
0,S,104,E,Relatively Flat,140,1148,-1,4,,3,4,2,3,3,1,BlankBigTerraceCMix_08,,Hypersensitive Photovoltaics,The Positronic Brain,Artificial Muscles,Printed Electronics,Superconducting Computing,Dome Streamlining,Sustained Workload,Superior Pipes,Dry Farming,Inspiring Architecture,Construction Nanites ,Prefab Compression
0,S,104,W,Relatively Flat,140,5764,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,Pavonis Mons,Cryo-sleep,Safe Mode,Magnetic Extraction,Artificial Muscles,Dome Streamlining,Inspiring Architecture,Factory Automation,Cloning,Printed Electronics,Core Rare Metals,Space Rehabilitation,Service Bots
0,S,105,E,Relatively Flat,140,-352,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_06,,Hull Polarization,Inspiring Architecture,Plutonium Synthesis,Rapid Sleep,Factory Automation,Core Water,Multispiral Architecture,Construction Nanites ,Superconducting Computing,Dry Farming,Eternal Fusion,Alien Imprints
0,S,105,W,Relatively Flat,140,5764,-15,2,,1,4,3,4,1,1,BlankBigCliffsCMix_02,,Inspiring Architecture,Printed Electronics,Dome Streamlining,Cloning,Interplanetary Learning,Safe Mode,Superfungus,Plasma Rocket,Magnetic Extraction,Sustained Workload,Advanced Drone Drive,Alien Imprints
0,S,106,E,Relatively Flat,100,-814,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Wireless Power,Hypersensitive Photovoltaics,Artificial Muscles,Magnetic Extraction,Zero-Space Computing,Project Phoenix,Safe Mode,Hull Polarization,Sustained Workload,Superfungus,Martian Steel,Prefab Compression
0,S,106,W,Steep,220,5649,-15,2,,1,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Project Phoenix,Plasma Rocket,Wireless Power,Neo-Concrete,Dry Farming,Dome Streamlining,Core Rare Metals,Zero-Space Computing,Core Metals,The Positronic Brain,Core Water,Advanced Drone Drive
0,S,107,E,Relatively Flat,100,-583,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Prefab Compression,Martianborn Ingenuity,Hive Mind ,Dry Farming,Vector Pump,Overcharge Amplifications,Nano Refinement,Artificial Muscles,Dome Streamlining,Frictionless Composites,Martian Diet,Superior Cables
0,S,107,W,Rough,180,5764,-15,2,,1,4,3,4,1,1,BlankBigTerraceCMix_02,Pavonis Mons,Cryo-sleep,Hull Polarization,Core Rare Metals,Superior Pipes,Magnetic Extraction,Advanced Drone Drive,Inspiring Architecture,Neo-Concrete,Superior Cables,Nocturnal Adaptation,Vector Pump,Martian Diet
0,S,108,E,Relatively Flat,140,-468,-1,4,,4,4,2,3,3,1,BlankTerraceBig_05,,Project Phoenix,Interplanetary Learning,Martianborn Ingenuity,Plutonium Synthesis,Zero-Space Computing,Hull Polarization,Core Water,Vocation-Oriented Society,Rapid Sleep,Martian Steel,Alien Imprints,Dry Farming
0,S,108,W,Rough,180,5880,-13,2,,1,4,3,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Wireless Power,Eternal Fusion,Sustained Workload,Good Vibrations,Multispiral Architecture,Nano Refinement,Martian Steel,Dry Farming,Superconducting Computing,Hypersensitive Photovoltaics,Service Bots,Inspiring Architecture
0,S,109,E,Relatively Flat,140,-583,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Vocation-Oriented Society,Factory Automation,Construction Nanites ,Space Rehabilitation,Superfungus,Superior Cables,Core Metals,Service Bots,Core Rare Metals,Martian Diet,Plutonium Synthesis,Extractor AI
0,S,109,W,Steep,220,5880,-1,2,,2,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Cloning,Prefab Compression,Neo-Concrete,Magnetic Extraction,Construction Nanites ,Nocturnal Adaptation,Forever Young,Wireless Power,Core Metals,Good Vibrations,Autonomous Hubs,Nano Refinement
0,S,110,E,Relatively Flat,140,-468,-1,4,,4,4,2,3,3,1,BlankBigCliffsCMix_01,,Project Phoenix,Service Bots,Advanced Drone Drive,Neo-Concrete,Hull Polarization,Forever Young,Martian Steel,Overcharge Amplifications,Printed Electronics,Vocation-Oriented Society,Superior Cables,Cryo-sleep
0,S,110,W,Steep,220,5649,-1,2,,2,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Service Bots,Eternal Fusion,Vector Pump,Nocturnal Adaptation,Alien Imprints,Neo-Concrete,Magnetic Extraction,Nano Refinement,Neural Empathy,Superfungus,Core Metals,The Positronic Brain
0,S,111,E,Relatively Flat,100,-352,-1,4,,4,4,2,3,3,1,BlankBig_01,,Neo-Concrete,Gene Selection,Printed Electronics,Safe Mode,Dome Streamlining,Hive Mind ,Plasma Rocket,Plutonium Synthesis,Soylent Green,Superior Pipes,Service Bots,Alien Imprints
0,S,111,W,Relatively Flat,140,11766,-1,2,,2,4,4,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Vocation-Oriented Society,Neural Empathy,Hull Polarization,Factory Automation,Dome Streamlining,Magnetic Extraction,Alien Imprints,The Positronic Brain,Service Bots,Autonomous Hubs,Hypersensitive Photovoltaics,Rapid Sleep
0,S,112,E,Relatively Flat,100,571,-3,4,,4,4,2,3,3,1,BlankBig_02,,Superior Cables,Plutonium Synthesis,Good Vibrations,Martianborn Ingenuity,Superfungus,Gene Selection,Core Water,Autonomous Hubs,The Positronic Brain,Superconducting Computing,Advanced Drone Drive,Sustained Workload
0,S,112,W,Rough,180,13150,-1,2,,2,4,4,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Artificial Muscles,Zero-Space Computing,Safe Mode,Gene Selection,Core Metals,Gem Architecture,Hypersensitive Photovoltaics,Neo-Concrete,Martian Steel,Superior Pipes,Hull Polarization,Giant Crops
0,S,113,E,Relatively Flat,100,225,-13,4,,4,4,2,3,3,1,BlankBig_01,,Rapid Sleep,Cloning,Core Water,Nano Refinement,Service Bots,Printed Electronics,Interplanetary Learning,Vector Pump,Gem Architecture,Plasma Rocket,Safe Mode,Space Rehabilitation
0,S,113,W,Rough,180,11650,-1,2,,3,4,4,4,1,1,BlankBigTerraceCMix_09,Pavonis Mons,Core Metals,Space Rehabilitation,Service Bots,Plutonium Synthesis,Giant Crops,Nocturnal Adaptation,Soylent Green,Wireless Power,Interplanetary Learning,Prefab Compression,Martian Diet,Zero-Space Computing
0,S,114,E,Relatively Flat,140,571,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Autonomous Hubs,Prefab Compression,Gene Selection,Construction Nanites ,Interplanetary Learning,Superior Cables,Factory Automation,Safe Mode,Hypersensitive Photovoltaics,Project Phoenix,Nano Refinement,Eternal Fusion
0,S,114,W,Steep,220,13035,-1,2,,3,4,4,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Magnetic Extraction,Core Rare Metals,Eternal Fusion,Autonomous Hubs,Martianborn Ingenuity,Dome Streamlining,Hypersensitive Photovoltaics,Alien Imprints,Rapid Sleep,Gene Selection,Vocation-Oriented Society,Core Metals
0,S,115,E,Relatively Flat,100,1033,-15,4,,4,4,2,3,3,1,BlankBig_01,,Core Water,Zero-Space Computing,Neural Empathy,Wireless Power,Autonomous Hubs,Nocturnal Adaptation,Soylent Green,Core Metals,Safe Mode,Superfungus,The Positronic Brain,Artificial Muscles
0,S,115,W,Relatively Flat,140,8534,-1,3,,4,4,4,4,1,1,BlankBigTerraceCMix_08,Pavonis Mons,Inspiring Architecture,Core Metals,Neural Empathy,Superior Cables,Project Phoenix,Plasma Rocket,The Positronic Brain,Martian Diet,Advanced Drone Drive,Cloning,Hypersensitive Photovoltaics,Alien Imprints
0,S,116,E,Steep,220,-352,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Giant Crops,Nano Refinement,Forever Young,Zero-Space Computing,Dome Streamlining,Sustained Workload,Nocturnal Adaptation,Plutonium Synthesis,Autonomous Hubs,Alien Imprints,Safe Mode,Neural Empathy
0,S,116,W,Rough,180,6341,-1,3,,4,4,3,4,1,1,BlankBigCanyonCMix_06,Pavonis Mons,Multispiral Architecture,Dome Streamlining,Rapid Sleep,Nano Refinement,Plutonium Synthesis,Frictionless Composites,Magnetic Extraction,Neural Empathy,Superconducting Computing,Plasma Rocket,Inspiring Architecture,Hypersensitive Photovoltaics
0,S,117,E,Relatively Flat,140,1956,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Inspiring Architecture,Plutonium Synthesis,Prefab Compression,Multispiral Architecture,Dome Streamlining,Sustained Workload,Core Rare Metals,Gem Architecture,Forever Young,Good Vibrations,Martian Steel,Advanced Drone Drive
0,S,117,W,Steep,220,6341,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Superfungus,Gem Architecture,Forever Young,Martian Diet,Nocturnal Adaptation,Artificial Muscles,Soylent Green,Dome Streamlining,Hull Polarization,Core Water,Neo-Concrete,Inspiring Architecture
0,S,118,E,Relatively Flat,140,571,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Cryo-sleep,Nocturnal Adaptation,Alien Imprints,Dry Farming,Core Water,Eternal Fusion,The Positronic Brain,Hypersensitive Photovoltaics,Artificial Muscles,Interplanetary Learning,Magnetic Extraction,Extractor AI
0,S,118,W,Rough,180,6111,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_12,Pavonis Mons,Zero-Space Computing,Alien Imprints,Hypersensitive Photovoltaics,Construction Nanites ,Core Water,Neural Empathy,Overcharge Amplifications,The Positronic Brain,Hive Mind ,Sustained Workload,Multispiral Architecture,Soylent Green
0,S,119,E,Relatively Flat,100,1033,-15,4,,4,4,2,3,3,1,BlankBigCanyonCMix_07,,Core Rare Metals,Martian Steel,Martianborn Ingenuity,Safe Mode,Inspiring Architecture,Artificial Muscles,Martian Diet,Hive Mind ,Core Water,Eternal Fusion,Plasma Rocket,Interplanetary Learning
0,S,119,W,Relatively Flat,100,5534,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_15,Pavonis Mons,Superfungus,Martian Steel,Vocation-Oriented Society,Vector Pump,Rapid Sleep,Extractor AI,Cloning,Advanced Drone Drive,Prefab Compression,Plasma Rocket,Superconducting Computing,Plutonium Synthesis
0,S,120,E,Relatively Flat,140,1033,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Superior Cables,Factory Automation,Multispiral Architecture,Gene Selection,Service Bots,Vector Pump,Nano Refinement,Soylent Green,Zero-Space Computing,Dome Streamlining,Construction Nanites ,Rapid Sleep
0,S,120,W,Relatively Flat,140,5187,-1,3,,4,4,3,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Giant Crops,Magnetic Extraction,Hypersensitive Photovoltaics,Good Vibrations,Dry Farming,Project Phoenix,Wireless Power,Nano Refinement,Zero-Space Computing,Superconducting Computing,Superfungus,Vocation-Oriented Society
0,S,121,E,Steep,220,1610,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Core Rare Metals,Overcharge Amplifications,Giant Crops,Factory Automation,Frictionless Composites,Hypersensitive Photovoltaics,Eternal Fusion,Construction Nanites ,Wireless Power,Space Rehabilitation,Superior Pipes,Extractor AI
0,S,121,W,Relatively Flat,140,5072,-1,3,,4,4,3,4,1,1,BlankBigCliffsCMix_02,,Printed Electronics,Interplanetary Learning,Superior Cables,Vocation-Oriented Society,Gene Selection,Giant Crops,Superior Pipes,Space Rehabilitation,Cloning,The Positronic Brain,Superfungus,Construction Nanites 
0,S,122,E,Relatively Flat,100,1263,-15,4,,4,4,2,3,3,1,BlankBig_04,,Factory Automation,Neural Empathy,Printed Electronics,Project Phoenix,Eternal Fusion,The Positronic Brain,Frictionless Composites,Core Water,Soylent Green,Advanced Drone Drive,Superconducting Computing,Magnetic Extraction
0,S,122,W,Relatively Flat,140,4726,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_16,,Core Rare Metals,Vocation-Oriented Society,Interplanetary Learning,Advanced Drone Drive,Nano Refinement,Overcharge Amplifications,Plutonium Synthesis,Alien Imprints,Rapid Sleep,Soylent Green,Dry Farming,Cryo-sleep
0,S,123,E,Relatively Flat,140,1033,-3,4,,4,4,2,3,3,1,BlankBigTerraceCMix_14,,Vector Pump,Extractor AI,Eternal Fusion,Forever Young,Plutonium Synthesis,Safe Mode,Autonomous Hubs,Core Rare Metals,Prefab Compression,Martian Steel,Cryo-sleep,Core Metals
0,S,123,W,Relatively Flat,140,4610,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_11,,Vocation-Oriented Society,Alien Imprints,Service Bots,Good Vibrations,Superior Pipes,Core Water,Cryo-sleep,Project Phoenix,Construction Nanites ,Zero-Space Computing,Wireless Power,Core Rare Metals
0,S,124,E,Relatively Flat,100,686,-1,4,,4,4,2,3,3,1,BlankBig_02,,Wireless Power,Artificial Muscles,Plasma Rocket,Neural Empathy,Martianborn Ingenuity,Printed Electronics,Overcharge Amplifications,Interplanetary Learning,Vector Pump,Cryo-sleep,Eternal Fusion,Plutonium Synthesis
0,S,124,W,Relatively Flat,100,4264,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_15,,Superconducting Computing,Vocation-Oriented Society,Wireless Power,Martianborn Ingenuity,Printed Electronics,Extractor AI,Neural Empathy,Martian Steel,Zero-Space Computing,Inspiring Architecture,Hypersensitive Photovoltaics,Superior Pipes
0,S,125,E,Relatively Flat,100,571,-1,4,,4,4,2,3,2,1,BlankBig_01,,Core Metals,Good Vibrations,Eternal Fusion,Neo-Concrete,Nocturnal Adaptation,Superconducting Computing,Superior Pipes,Project Phoenix,Construction Nanites ,Rapid Sleep,Neural Empathy,Superfungus
0,S,125,W,Relatively Flat,140,4149,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_04,,Prefab Compression,Core Metals,Dome Streamlining,Dry Farming,Gem Architecture,Extractor AI,Forever Young,Service Bots,Superior Pipes,Neural Empathy,The Positronic Brain,Frictionless Composites
0,S,126,E,Relatively Flat,140,-352,-1,4,,3,4,2,3,2,1,BlankBigTerraceCMix_04,,The Positronic Brain,Giant Crops,Zero-Space Computing,Dry Farming,Core Metals,Good Vibrations,Hypersensitive Photovoltaics,Service Bots,Advanced Drone Drive,Magnetic Extraction,Nano Refinement,Plutonium Synthesis
0,S,126,W,Relatively Flat,140,3456,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_14,,Autonomous Hubs,Gene Selection,Plasma Rocket,Wireless Power,Cloning,Martian Steel,Neural Empathy,Nocturnal Adaptation,Inspiring Architecture,Alien Imprints,Soylent Green,Prefab Compression
0,S,127,E,Relatively Flat,100,-698,-3,4,,3,4,2,3,2,1,BlankBigTerraceCMix_15,,Neo-Concrete,Cryo-sleep,Soylent Green,Good Vibrations,Plasma Rocket,Gene Selection,Extractor AI,Vocation-Oriented Society,Alien Imprints,Nocturnal Adaptation,Autonomous Hubs,Hypersensitive Photovoltaics
0,S,127,W,Relatively Flat,100,3225,-1,3,,4,4,3,4,1,1,BlankBig_02,,Forever Young,Good Vibrations,Service Bots,Interplanetary Learning,Alien Imprints,Core Rare Metals,Cryo-sleep,Extractor AI,Nano Refinement,Space Rehabilitation,Magnetic Extraction,Hull Polarization
0,S,128,E,Relatively Flat,140,-1160,-10,4,,3,4,2,3,2,1,BlankBigCliffsCMix_01,,Neo-Concrete,Superfungus,Inspiring Architecture,Nocturnal Adaptation,Wireless Power,Dome Streamlining,Soylent Green,Safe Mode,Core Rare Metals,Dry Farming,Service Bots,Sustained Workload
0,S,128,W,Relatively Flat,100,2648,-1,3,,4,4,2,4,2,1,BlankBig_03,,Multispiral Architecture,Martian Steel,Extractor AI,Martianborn Ingenuity,Safe Mode,Printed Electronics,Cloning,Vector Pump,Frictionless Composites,Eternal Fusion,Plutonium Synthesis,Artificial Muscles
0,S,129,E,Relatively Flat,140,-1737,-15,4,,3,4,1,3,3,1,BlankBigTerraceCMix_06,,Superconducting Computing,Magnetic Extraction,Hypersensitive Photovoltaics,Core Metals,Frictionless Composites,Cloning,Factory Automation,Martian Steel,Superior Pipes,Alien Imprints,Plutonium Synthesis,Nocturnal Adaptation
0,S,129,W,Relatively Flat,100,2648,-1,3,,4,4,2,4,2,1,BlankBig_01,,Dome Streamlining,Eternal Fusion,Alien Imprints,Superconducting Computing,Inspiring Architecture,Neo-Concrete,Hive Mind ,Plutonium Synthesis,Advanced Drone Drive,Factory Automation,Cloning,Artificial Muscles
