Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,85,W,Relatively Flat,140,2648,-13,2,,2,4,2,4,1,1,BlankTerraceBig_05,,Dry Farming,Gene Selection,Hull Polarization,Giant Crops,Inspiring Architecture,Space Rehabilitation,Printed Electronics,Alien Imprints,Superconducting Computing,Good Vibrations,Plasma Rocket,Plutonium Synthesis
0,S,86,E,Relatively Flat,100,1263,-15,4,,1,4,2,1,3,1,BlankBig_03,Terra Sabaea,Dry Farming,Construction Nanites ,Safe Mode,Martianborn Ingenuity,Frictionless Composites,Landscaping Nanites,Neural Empathy,Overcharge Amplifications,Core Water,Space Rehabilitation,Extractor AI,Superior Cables
0,S,86,W,Steep,220,2648,-13,2,,2,4,2,4,1,1,BlankBigTerraceCMix_20,,Superior Cables,Good Vibrations,Gene Selection,Autonomous Hubs,Martian Steel,Inspiring Architecture,Neural Empathy,Prefab Compression,Wireless Power,Hive Mind ,Interplanetary Learning,Overcharge Amplifications
0,S,87,E,Relatively Flat,100,1033,-10,4,,1,4,2,1,3,1,BlankBig_04,Terra Sabaea,Vector Pump,Artificial Muscles,Superior Cables,Service Bots,Dry Farming,Cloning,Designed Forestation,Dome Streamlining,Core Water,Neo-Concrete,Interplanetary Learning,Sustained Workload
0,S,87,W,Relatively Flat,140,2648,-12,2,,2,4,2,4,1,1,BlankBigHeartCMix_03,,The Positronic Brain,Printed Electronics,Ancient Terraforming Device,Rapid Sleep,Soylent Green,Autonomous Hubs,Magnetic Extraction,Gem Architecture,Core Water,Superfungus,Superconducting Computing,Landscaping Nanites
0,S,88,E,Relatively Flat,140,1033,-1,4,,1,4,2,2,3,1,BlankBigTerraceCMix_04,,Prefab Compression,Advanced Drone Drive,Gene Selection,The Positronic Brain,Sustained Workload,Core Metals,Autonomous Hubs,Core Rare Metals,Hive Mind ,Ancient Terraforming Device,Neo-Concrete,Frictionless Composites
0,S,88,W,Relatively Flat,140,2995,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_06,,Nano Refinement,Vector Pump,Extractor AI,Service Bots,Advanced Drone Drive,Neural Empathy,Martianborn Ingenuity,Nocturnal Adaptation,Rapid Sleep,Superconducting Computing,Artificial Muscles,Superior Pipes
0,S,89,E,Relatively Flat,140,456,-1,4,,1,4,2,2,3,1,BlankBigCliffsCMix_02,,Good Vibrations,Extractor AI,Factory Automation,Designed Forestation,Soylent Green,Vector Pump,Cryo-sleep,Space Rehabilitation,Core Metals,Prefab Compression,Rapid Sleep,Plutonium Synthesis
0,S,89,W,Relatively Flat,100,3110,-15,3,,2,4,3,4,1,1,BlankBig_01,,Forever Young,Martian Steel,Dry Farming,Wireless Power,Inspiring Architecture,Overcharge Amplifications,Space Rehabilitation,Resilient Vegetation,Construction Nanites ,Superfungus,Service Bots,Vector Pump
0,S,90,E,Relatively Flat,140,456,-1,4,,1,4,2,3,3,1,BlankTerraceBig_05,,Core Metals,Hypersensitive Photovoltaics,Superconducting Computing,Giant Crops,Vocation-Oriented Society,Plasma Rocket,Martianborn Ingenuity,Magnetic Extraction,Autonomous Hubs,Nano Refinement,Sustained Workload,Cryo-sleep
0,S,90,W,Relatively Flat,140,3341,-15,3,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Eternal Fusion,Core Metals,Cryo-sleep,Superconducting Computing,Resilient Vegetation,Factory Automation,Lake Vaporators,Hypersensitive Photovoltaics,Nano Refinement,Soylent Green,Superior Pipes,Martian Steel
0,S,91,E,Relatively Flat,100,1379,-1,4,,1,4,2,3,3,1,BlankBig_01,,Cloning,Core Water,Autonomous Hubs,Sustained Workload,Martian Diet,Cryo-sleep,Superior Cables,Superfungus,Safe Mode,Martianborn Ingenuity,Zero-Space Computing,Martian Steel
0,S,91,W,Relatively Flat,140,3572,-15,3,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Core Water,Hive Mind ,Core Metals,Resilient Vegetation,Martian Steel,Soylent Green,Prefab Compression,Safe Mode,Superconducting Computing,Dry Farming,Multispiral Architecture,Forever Young
0,S,92,E,Relatively Flat,140,-121,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_04,,Lake Vaporators,Interplanetary Learning,Inspiring Architecture,Magnetic Extraction,Neo-Concrete,Resilient Vegetation,Superconducting Computing,Frictionless Composites,Nocturnal Adaptation,Artificial Muscles,Alien Imprints,Extractor AI
0,S,92,W,Steep,220,3687,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_05,,Neural Empathy,Neo-Concrete,Artificial Muscles,Wireless Power,Zero-Space Computing,Resilient Vegetation,Nano Refinement,Magnetic Extraction,Martian Diet,Extractor AI,Core Water,Cryo-sleep
0,S,93,E,Relatively Flat,140,1494,-1,4,,1,4,2,3,3,1,BlankBigCliffsCMix_01,,Neural Empathy,Vocation-Oriented Society,Giant Crops,Ancient Terraforming Device,Dome Streamlining,Interplanetary Learning,Alien Imprints,The Positronic Brain,Frictionless Composites,Factory Automation,Extractor AI,Rapid Sleep
0,S,93,W,Relatively Flat,140,3918,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_14,,Nocturnal Adaptation,Hive Mind ,Project Phoenix,Factory Automation,Neural Empathy,Superfungus,Service Bots,Magnetic Extraction,Nano Refinement,Hypersensitive Photovoltaics,Giant Crops,Advanced Drone Drive
0,S,94,E,Relatively Flat,100,225,-1,4,,1,4,2,3,3,1,BlankBig_03,,Designed Forestation,Neo-Concrete,Printed Electronics,Martianborn Ingenuity,Giant Crops,Hull Polarization,Plasma Rocket,Resilient Vegetation,Cryo-sleep,Sustained Workload,Factory Automation,Core Rare Metals
0,S,94,W,Relatively Flat,140,4033,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_17,,Sustained Workload,Hull Polarization,Dome Streamlining,Dry Farming,Printed Electronics,Cloning,Core Rare Metals,Plasma Rocket,Autonomous Hubs,The Positronic Brain,Ancient Terraforming Device,Neo-Concrete
0,S,95,E,Relatively Flat,140,1033,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_04,,The Positronic Brain,Soylent Green,Hive Mind ,Construction Nanites ,Hull Polarization,Gene Selection,Zero-Space Computing,Superconducting Computing,Core Rare Metals,Martianborn Ingenuity,Lake Vaporators,Superfungus
0,S,95,W,Relatively Flat,140,4264,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Superior Cables,Autonomous Hubs,Factory Automation,Overcharge Amplifications,Space Rehabilitation,Martian Diet,Construction Nanites ,Hull Polarization,Core Water,Frictionless Composites,Artificial Muscles,Zero-Space Computing
0,S,96,E,Relatively Flat,100,1379,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Superconducting Computing,Nocturnal Adaptation,Plutonium Synthesis,Martianborn Ingenuity,Superfungus,Plasma Rocket,Superior Pipes,Cloning,Service Bots,Hive Mind ,Frictionless Composites,Resilient Vegetation
0,S,96,W,Relatively Flat,140,4264,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Gem Architecture,Core Rare Metals,Construction Nanites ,Forever Young,Wireless Power,Ancient Terraforming Device,Frictionless Composites,Inspiring Architecture,Plutonium Synthesis,Sustained Workload,Resilient Vegetation,Factory Automation
0,S,97,E,Relatively Flat,100,571,-1,4,,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Construction Nanites ,Advanced Drone Drive,Superconducting Computing,Hypersensitive Photovoltaics,Ancient Terraforming Device,Autonomous Hubs,Magnetic Extraction,Service Bots,Core Water,Gem Architecture,Overcharge Amplifications,Dry Farming
0,S,97,W,Relatively Flat,140,4379,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_04,,Nano Refinement,Good Vibrations,Project Phoenix,Dome Streamlining,Alien Imprints,Prefab Compression,Interplanetary Learning,Frictionless Composites,Autonomous Hubs,Zero-Space Computing,Construction Nanites ,Hull Polarization
0,S,98,E,Relatively Flat,100,2302,-1,4,,1,4,2,3,3,1,BlankBig_03,,Printed Electronics,Neo-Concrete,Multispiral Architecture,Good Vibrations,Superior Cables,Vector Pump,Giant Crops,Dry Farming,Advanced Drone Drive,Artificial Muscles,Overcharge Amplifications,Wireless Power
0,S,98,W,Relatively Flat,100,4495,-15,2,,2,4,3,4,1,1,BlankBigCanyonCMix_07,,Safe Mode,Interplanetary Learning,Superior Pipes,Vocation-Oriented Society,Nano Refinement,Alien Imprints,Inspiring Architecture,Martianborn Ingenuity,Hypersensitive Photovoltaics,Multispiral Architecture,Rapid Sleep,The Positronic Brain
0,S,99,E,Relatively Flat,140,109,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Factory Automation,Core Metals,Inspiring Architecture,Neural Empathy,Soylent Green,Martian Steel,Core Water,Rapid Sleep,Superior Cables,Plutonium Synthesis,Good Vibrations,Space Rehabilitation
0,S,99,W,Relatively Flat,140,4726,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Hive Mind ,Hull Polarization,Superior Pipes,Magnetic Extraction,Superconducting Computing,Plasma Rocket,Good Vibrations,Neo-Concrete,Lake Vaporators,Resilient Vegetation,Ancient Terraforming Device,Rapid Sleep
0,S,100,E,Relatively Flat,140,571,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Neo-Concrete,Factory Automation,Vector Pump,Multispiral Architecture,Extractor AI,Martian Steel,Forever Young,Alien Imprints,Space Rehabilitation,Autonomous Hubs,Superconducting Computing,Dry Farming
0,S,100,W,Steep,220,4841,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_05,,Construction Nanites ,Vocation-Oriented Society,Martian Steel,Eternal Fusion,Resilient Vegetation,Sustained Workload,Interplanetary Learning,Core Water,Superior Cables,Hive Mind ,Zero-Space Computing,Neo-Concrete
0,S,101,E,Relatively Flat,100,456,-1,4,,2,4,2,3,3,1,BlankBig_01,,Giant Crops,Advanced Drone Drive,Cloning,Artificial Muscles,Landscaping Nanites,Service Bots,Zero-Space Computing,Prefab Compression,Multispiral Architecture,Printed Electronics,Martianborn Ingenuity,Vector Pump
0,S,101,W,Relatively Flat,140,5072,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Vocation-Oriented Society,Gene Selection,Hypersensitive Photovoltaics,Nano Refinement,Factory Automation,Ancient Terraforming Device,The Positronic Brain,Plutonium Synthesis,Sustained Workload,Construction Nanites ,Hive Mind ,Martianborn Ingenuity
0,S,102,E,Steep,220,-583,-1,4,,2,4,2,3,3,1,BlankBigTerraceCMix_10,,Inspiring Architecture,Hull Polarization,Eternal Fusion,Martianborn Ingenuity,Vector Pump,Forever Young,Magnetic Extraction,Factory Automation,Superior Pipes,Cryo-sleep,Superfungus,Gene Selection
0,S,102,W,Steep,220,5418,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_19,,Vector Pump,Magnetic Extraction,Superfungus,Superior Pipes,Nano Refinement,Core Water,Plasma Rocket,Gene Selection,Autonomous Hubs,Printed Electronics,Overcharge Amplifications,Martian Steel
0,S,103,E,Relatively Flat,100,-237,-1,4,,2,4,2,3,3,1,BlankBig_01,,Vocation-Oriented Society,Dry Farming,Space Rehabilitation,Good Vibrations,Hive Mind ,Designed Forestation,Neo-Concrete,Zero-Space Computing,Inspiring Architecture,Lake Vaporators,Service Bots,Resilient Vegetation
0,S,103,W,Relatively Flat,100,5418,-15,2,,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Zero-Space Computing,Printed Electronics,Forever Young,Prefab Compression,Plutonium Synthesis,Vocation-Oriented Society,Space Rehabilitation,Landscaping Nanites,Inspiring Architecture,Martian Diet,Overcharge Amplifications,Neo-Concrete
0,S,104,E,Relatively Flat,140,1148,-1,4,,3,4,2,3,3,1,BlankBigTerraceCMix_08,,Advanced Drone Drive,Hull Polarization,Gene Selection,The Positronic Brain,Alien Imprints,Forever Young,Hypersensitive Photovoltaics,Printed Electronics,Artificial Muscles,Martian Diet,Ancient Terraforming Device,Martianborn Ingenuity
0,S,104,W,Relatively Flat,140,5764,-15,2,,2,4,3,4,1,1,BlankBigCliffsCMix_01,Pavonis Mons,Multispiral Architecture,Project Phoenix,Superfungus,Gene Selection,Autonomous Hubs,Factory Automation,Forever Young,Martian Diet,Plutonium Synthesis,Magnetic Extraction,The Positronic Brain,Space Rehabilitation
0,S,105,E,Relatively Flat,140,-352,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_06,,Designed Forestation,Martian Diet,Dome Streamlining,Construction Nanites ,Plutonium Synthesis,Plasma Rocket,Hive Mind ,Vector Pump,Ancient Terraforming Device,Alien Imprints,Artificial Muscles,Superior Pipes
0,S,105,W,Relatively Flat,140,5764,-15,2,,1,4,3,4,1,1,BlankBigCliffsCMix_02,,Autonomous Hubs,Martian Diet,The Positronic Brain,Forever Young,Magnetic Extraction,Prefab Compression,Project Phoenix,Neo-Concrete,Service Bots,Superfungus,Hypersensitive Photovoltaics,Nano Refinement
0,S,106,E,Relatively Flat,100,-814,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Rapid Sleep,Advanced Drone Drive,Gene Selection,Superfungus,Martian Steel,Lake Vaporators,Project Phoenix,Designed Forestation,Hypersensitive Photovoltaics,Neo-Concrete,Inspiring Architecture,Martianborn Ingenuity
0,S,106,W,Steep,220,5649,-15,2,,1,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Lake Vaporators,Service Bots,Rapid Sleep,Superconducting Computing,Artificial Muscles,Forever Young,Space Rehabilitation,Martian Steel,Safe Mode,Hull Polarization,Hive Mind ,Nano Refinement
0,S,107,E,Relatively Flat,100,-583,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Martianborn Ingenuity,Zero-Space Computing,Soylent Green,Artificial Muscles,Autonomous Hubs,Giant Crops,Good Vibrations,Nocturnal Adaptation,Gene Selection,Vocation-Oriented Society,Forever Young,Dry Farming
0,S,107,W,Rough,180,5764,-15,2,,1,4,3,4,1,1,BlankBigTerraceCMix_02,Pavonis Mons,Multispiral Architecture,Designed Forestation,Space Rehabilitation,Vocation-Oriented Society,Printed Electronics,Superfungus,Nano Refinement,Martian Diet,Superconducting Computing,Wireless Power,Core Water,Giant Crops
0,S,108,E,Relatively Flat,140,-468,-1,4,,4,4,2,3,3,1,BlankTerraceBig_05,,Lake Vaporators,Prefab Compression,Zero-Space Computing,Dome Streamlining,Martian Steel,Designed Forestation,Hive Mind ,Extractor AI,Construction Nanites ,Inspiring Architecture,Core Metals,Artificial Muscles
0,S,108,W,Rough,180,5880,-13,2,,1,4,3,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Rapid Sleep,Superior Pipes,Hypersensitive Photovoltaics,Plasma Rocket,Sustained Workload,Vector Pump,Nocturnal Adaptation,Inspiring Architecture,Artificial Muscles,Alien Imprints,Gem Architecture,Advanced Drone Drive
0,S,109,E,Relatively Flat,140,-583,-1,4,,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Extractor AI,Plutonium Synthesis,Ancient Terraforming Device,Neural Empathy,Neo-Concrete,Wireless Power,Safe Mode,Cloning,Space Rehabilitation,Superior Cables,Factory Automation,Dome Streamlining
0,S,109,W,Steep,220,5880,-1,2,,2,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Magnetic Extraction,Martianborn Ingenuity,Superconducting Computing,Superfungus,Ancient Terraforming Device,Core Water,Frictionless Composites,Rapid Sleep,Autonomous Hubs,Safe Mode,Sustained Workload,Overcharge Amplifications
0,S,110,E,Relatively Flat,140,-468,-1,4,,4,4,2,3,3,1,BlankBigCliffsCMix_01,,Lake Vaporators,Cloning,Nano Refinement,Plasma Rocket,Superconducting Computing,Factory Automation,Designed Forestation,Frictionless Composites,Inspiring Architecture,Good Vibrations,The Positronic Brain,Extractor AI
0,S,110,W,Steep,220,5649,-1,2,,2,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Cloning,Superior Pipes,Giant Crops,Core Water,Core Metals,Superconducting Computing,Superfungus,Nocturnal Adaptation,Resilient Vegetation,Neo-Concrete,Safe Mode,Hull Polarization
0,S,111,E,Relatively Flat,100,-352,-1,4,,4,4,2,3,3,1,BlankBig_01,,Gem Architecture,Superconducting Computing,Core Rare Metals,The Positronic Brain,Project Phoenix,Forever Young,Soylent Green,Plasma Rocket,Service Bots,Dome Streamlining,Landscaping Nanites,Printed Electronics
0,S,111,W,Relatively Flat,140,11766,-1,2,,2,4,4,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Extractor AI,Resilient Vegetation,Designed Forestation,Plutonium Synthesis,Forever Young,Superfungus,Core Metals,Hull Polarization,Cloning,Overcharge Amplifications,Advanced Drone Drive,Construction Nanites 
0,S,112,E,Relatively Flat,100,571,-3,4,,4,4,2,3,3,1,BlankBig_02,,Wireless Power,Dome Streamlining,Sustained Workload,Zero-Space Computing,Neo-Concrete,Core Rare Metals,Hive Mind ,Overcharge Amplifications,Hull Polarization,Alien Imprints,Nano Refinement,Hypersensitive Photovoltaics
0,S,112,W,Rough,180,13150,-1,2,,2,4,4,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Gene Selection,Martian Steel,Project Phoenix,Core Rare Metals,Safe Mode,Interplanetary Learning,Advanced Drone Drive,Superconducting Computing,Inspiring Architecture,Printed Electronics,Designed Forestation,Vocation-Oriented Society
0,S,113,E,Relatively Flat,100,225,-13,4,,4,4,2,3,3,1,BlankBig_01,,Construction Nanites ,Magnetic Extraction,Hive Mind ,Vocation-Oriented Society,Nocturnal Adaptation,Cloning,The Positronic Brain,Prefab Compression,Giant Crops,Interplanetary Learning,Service Bots,Project Phoenix
0,S,113,W,Rough,180,11650,-1,2,,3,4,4,4,1,1,BlankBigTerraceCMix_09,Pavonis Mons,Safe Mode,Neural Empathy,Cloning,Dome Streamlining,Eternal Fusion,Core Water,Landscaping Nanites,Factory Automation,Rapid Sleep,Prefab Compression,Martianborn Ingenuity,Superior Cables
0,S,114,E,Relatively Flat,140,571,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Overcharge Amplifications,Plasma Rocket,Martianborn Ingenuity,Core Rare Metals,Ancient Terraforming Device,Prefab Compression,Wireless Power,Plutonium Synthesis,Project Phoenix,Advanced Drone Drive,Lake Vaporators,Nocturnal Adaptation
0,S,114,W,Steep,220,13035,-1,2,,3,4,4,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Superfungus,Space Rehabilitation,Superior Pipes,Overcharge Amplifications,Zero-Space Computing,Forever Young,Gem Architecture,Advanced Drone Drive,Core Metals,Construction Nanites ,Core Rare Metals,Extractor AI
0,S,115,E,Relatively Flat,100,1033,-15,4,,4,4,2,3,3,1,BlankBig_01,,Hive Mind ,Martian Steel,Resilient Vegetation,Rapid Sleep,Overcharge Amplifications,Core Water,Landscaping Nanites,Safe Mode,Project Phoenix,Neo-Concrete,Factory Automation,Hull Polarization
0,S,115,W,Relatively Flat,140,8534,-1,3,,4,4,4,4,1,1,BlankBigTerraceCMix_08,Pavonis Mons,Martian Diet,Safe Mode,Factory Automation,Resilient Vegetation,Wireless Power,Lake Vaporators,Service Bots,Hull Polarization,Superior Cables,Nano Refinement,Magnetic Extraction,Advanced Drone Drive
0,S,116,E,Steep,220,-352,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Eternal Fusion,Nocturnal Adaptation,Frictionless Composites,Martian Steel,Forever Young,Hypersensitive Photovoltaics,Core Water,Dome Streamlining,Overcharge Amplifications,Core Metals,Project Phoenix,Resilient Vegetation
0,S,116,W,Rough,180,6341,-1,3,,4,4,3,4,1,1,BlankBigCanyonCMix_06,Pavonis Mons,Vector Pump,Forever Young,Construction Nanites ,Nocturnal Adaptation,Dome Streamlining,Dry Farming,Superfungus,Resilient Vegetation,Alien Imprints,Service Bots,Martian Diet,Advanced Drone Drive
0,S,117,E,Relatively Flat,140,1956,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Martian Diet,Dome Streamlining,Martianborn Ingenuity,Vector Pump,Forever Young,Hypersensitive Photovoltaics,Space Rehabilitation,Interplanetary Learning,Frictionless Composites,Sustained Workload,Inspiring Architecture,Nano Refinement
0,S,117,W,Steep,220,6341,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Neo-Concrete,Interplanetary Learning,Frictionless Composites,Superior Cables,Core Water,Gene Selection,Landscaping Nanites,Forever Young,Designed Forestation,Hive Mind ,Superconducting Computing,Martian Diet
0,S,118,E,Relatively Flat,140,571,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Multispiral Architecture,Core Water,Core Metals,Artificial Muscles,Gem Architecture,Hive Mind ,Superior Pipes,Hull Polarization,Advanced Drone Drive,Gene Selection,Prefab Compression,Superfungus
0,S,118,W,Rough,180,6111,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_12,Pavonis Mons,Martian Steel,Core Metals,Advanced Drone Drive,Ancient Terraforming Device,Hive Mind ,Resilient Vegetation,Good Vibrations,Hull Polarization,Soylent Green,Hypersensitive Photovoltaics,Vector Pump,Vocation-Oriented Society
0,S,119,E,Relatively Flat,100,1033,-15,4,,4,4,2,3,3,1,BlankBigCanyonCMix_07,,Space Rehabilitation,Inspiring Architecture,Zero-Space Computing,Project Phoenix,Martian Diet,Gene Selection,Superior Cables,Vocation-Oriented Society,Soylent Green,Hive Mind ,Superior Pipes,Service Bots
0,S,119,W,Relatively Flat,100,5534,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_15,Pavonis Mons,Neo-Concrete,Inspiring Architecture,Extractor AI,Giant Crops,Construction Nanites ,Cryo-sleep,Magnetic Extraction,Nano Refinement,Martianborn Ingenuity,Service Bots,Alien Imprints,Dome Streamlining
0,S,120,E,Relatively Flat,140,1033,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Wireless Power,Plutonium Synthesis,Vector Pump,Core Rare Metals,Cloning,Giant Crops,Nocturnal Adaptation,Autonomous Hubs,Plasma Rocket,Landscaping Nanites,Martian Steel,Forever Young
0,S,120,W,Relatively Flat,140,5187,-1,3,,4,4,3,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Eternal Fusion,Superfungus,Advanced Drone Drive,Sustained Workload,Artificial Muscles,Lake Vaporators,Plasma Rocket,Rapid Sleep,Nocturnal Adaptation,Martian Steel,Alien Imprints,Neo-Concrete
0,S,121,E,Steep,220,1610,-15,4,,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Space Rehabilitation,Good Vibrations,Eternal Fusion,Plutonium Synthesis,Dry Farming,Advanced Drone Drive,Superior Pipes,Ancient Terraforming Device,Rapid Sleep,Neural Empathy,Printed Electronics,Cryo-sleep
0,S,121,W,Relatively Flat,140,5072,-1,3,,4,4,3,4,1,1,BlankBigCliffsCMix_02,,The Positronic Brain,Prefab Compression,Gem Architecture,Wireless Power,Extractor AI,Core Rare Metals,Eternal Fusion,Printed Electronics,Neural Empathy,Magnetic Extraction,Hull Polarization,Neo-Concrete
0,S,122,E,Relatively Flat,100,1263,-15,4,,4,4,2,3,3,1,BlankBig_04,,Plutonium Synthesis,Resilient Vegetation,The Positronic Brain,Lake Vaporators,Superior Pipes,Hull Polarization,Dry Farming,Hive Mind ,Landscaping Nanites,Nano Refinement,Alien Imprints,Superfungus
0,S,122,W,Relatively Flat,140,4726,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_16,,Space Rehabilitation,Extractor AI,Prefab Compression,Nano Refinement,Nocturnal Adaptation,Good Vibrations,Dome Streamlining,Core Metals,Construction Nanites ,Landscaping Nanites,Artificial Muscles,Multispiral Architecture
0,S,123,E,Relatively Flat,140,1033,-3,4,,4,4,2,3,3,1,BlankBigTerraceCMix_14,,Giant Crops,Cryo-sleep,Superior Pipes,Frictionless Composites,Dome Streamlining,Project Phoenix,Overcharge Amplifications,Space Rehabilitation,Martianborn Ingenuity,Inspiring Architecture,Multispiral Architecture,Safe Mode
0,S,123,W,Relatively Flat,140,4610,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_11,,Extractor AI,Core Metals,Cloning,Sustained Workload,Printed Electronics,Hive Mind ,Multispiral Architecture,Lake Vaporators,Ancient Terraforming Device,Martian Steel,Rapid Sleep,Space Rehabilitation
0,S,124,E,Relatively Flat,100,686,-1,4,,4,4,2,3,3,1,BlankBig_02,,Rapid Sleep,Gene Selection,Service Bots,Resilient Vegetation,Zero-Space Computing,The Positronic Brain,Good Vibrations,Plasma Rocket,Prefab Compression,Giant Crops,Gem Architecture,Multispiral Architecture
0,S,124,W,Relatively Flat,100,4264,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_15,,Alien Imprints,Extractor AI,Rapid Sleep,Zero-Space Computing,The Positronic Brain,Cryo-sleep,Resilient Vegetation,Inspiring Architecture,Martian Steel,Martian Diet,Advanced Drone Drive,Printed Electronics
0,S,125,E,Relatively Flat,100,571,-1,4,,4,4,2,3,2,1,BlankBig_01,,Safe Mode,Sustained Workload,Superior Pipes,Superconducting Computing,Core Water,Alien Imprints,Printed Electronics,Lake Vaporators,Ancient Terraforming Device,Construction Nanites ,Resilient Vegetation,Neo-Concrete
0,S,125,W,Relatively Flat,140,4149,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_04,,Martianborn Ingenuity,Safe Mode,Forever Young,Artificial Muscles,Interplanetary Learning,Cryo-sleep,Frictionless Composites,Autonomous Hubs,Cloning,Printed Electronics,Resilient Vegetation,Gem Architecture
0,S,126,E,Relatively Flat,140,-352,-1,4,,3,4,2,3,2,1,BlankBigTerraceCMix_04,,Hull Polarization,Eternal Fusion,Martian Steel,Artificial Muscles,Safe Mode,Sustained Workload,Advanced Drone Drive,Cloning,Nano Refinement,Superfungus,Nocturnal Adaptation,Dome Streamlining
0,S,126,W,Relatively Flat,140,3456,-1,3,,4,4,3,4,1,1,BlankBigTerraceCMix_14,,Overcharge Amplifications,Core Rare Metals,Service Bots,Rapid Sleep,Magnetic Extraction,Inspiring Architecture,Resilient Vegetation,Core Water,Martian Diet,Core Metals,Landscaping Nanites,Martianborn Ingenuity
0,S,127,E,Relatively Flat,100,-698,-3,4,,3,4,2,3,2,1,BlankBigTerraceCMix_15,,Vocation-Oriented Society,Superconducting Computing,Multispiral Architecture,Factory Automation,Landscaping Nanites,Sustained Workload,Service Bots,Core Rare Metals,Autonomous Hubs,Cryo-sleep,Extractor AI,Core Metals
0,S,127,W,Relatively Flat,100,3225,-1,3,,4,4,3,4,1,1,BlankBig_02,,Frictionless Composites,Sustained Workload,Cloning,Prefab Compression,Core Metals,Space Rehabilitation,Multispiral Architecture,Cryo-sleep,Nocturnal Adaptation,Neural Empathy,Factory Automation,Superfungus
0,S,128,E,Relatively Flat,140,-1160,-10,4,,3,4,2,3,2,1,BlankBigCliffsCMix_01,,Superconducting Computing,Neo-Concrete,Martian Diet,Factory Automation,Gem Architecture,Core Water,Rapid Sleep,Forever Young,Landscaping Nanites,Project Phoenix,Space Rehabilitation,Artificial Muscles
0,S,128,W,Relatively Flat,100,2648,-1,3,,4,4,2,4,2,1,BlankBig_03,,Autonomous Hubs,Vector Pump,Inspiring Architecture,Factory Automation,Cryo-sleep,Zero-Space Computing,Project Phoenix,The Positronic Brain,Magnetic Extraction,Giant Crops,Dry Farming,Plasma Rocket
